id,id_municipio,nome_fantasia,bairro,logradouro
9504,354990,UBS SAO JUDAS TADEU,SAO JUDAS TADEU,AVENIDA SAO NICOLAU - 10
9660,354990,UBS DOM PEDRO I,CONJ HAB DOM PEDRO I,RUA JOSE EUGENIO DA SILVA - 501
10138,500270,SESAU USF DRA ELEONORA M QUEVEDO SILVIA REGINA,SILVIA REGINA,RUA TORDESILHA - S/N
10146,500270,SESAU USF DR ADEMAR GUEDES DE SOUZA MATA DO JACINTO,MATA DO JACINTO,RUA WILSON MANGINI MARQUES - 153
10154,500270,SESAU UBS DR ASTROGILDO CARMONA CARLOTA,JARDIM PAULISTA,RUA SAO COSME E DAMIAO S N - 322
10162,500270,SESAU USF DR IVAN HIDELBRAND DA COSTA BURITI,BURITI,RUA JOSE SOARES DE ARAUJO - 80
10170,500270,SESAU UBS DR VESPASIANO BARBOSA MARTINS VILA POPULAR,VILA POPULAR,RUA DALILA SIQUEIRA - 736
10189,500270,SESAU UBS DR NICOLAU FRAGELLI LAR DO TRABALHADOR,LAR DO TRABALHADOR,RUA DOS NARCISOS - 20
10197,500270,SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO,VILA SERRADINHO,RUA DELMIRO GOUVEIA - 427
10200,500270,SESAU USF DR HIROSE ADANIA BONANCA,BONANCA,RUA JARDIM SANTO INACIO - 325
10219,500270,SESAU USF MANOEL SECCO THOME INDUBRASIL,INDUSTRIAL,RUA JI PARANA - 140
10227,500270,SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO,SAO FRANCISCO,RUA RUI BARBOSA - 4670
10235,500270,SESAU USF DR MILTON KOJO CHINEN VILA NASSER,VILA NASSER,RUA ANTONIO DE MORAES RIBEIRO - 939
10251,500270,SESAU UBS DR ALBERTO NEDER CAICARA,CAICARA,AVENIDA VITAL BRASIL - 01
10278,500270,SESAU USF MARIA APARECIDA PEDROSSIAN,MARIA AP PEDROSSIAN,AVENIDA MANOEL PADIAL - 390
10286,500270,SESAU USF DR OLIMPIO CAVALHEIRO COHAB,COHAB,RUA DAVID CORREIA LEITE S N - 310
10294,500270,SESAU USF DR ELIAS NASSER NETO JOSE ABRAO,JOSE ABRAO,RUA ANTONIO LOPES - 77
10308,500270,SESAU USF DR JORGE DAVID NASSER JOCKEY CLUB,JOCKEY CLUB,RUA DO HIPODROMO - 13
10316,500270,SESAU USF DR VICENTE FRAGELLI CIDADE MORENA,CIDADE MORENA,RUA JAGUARIUNA - 543
10324,500270,SESAU USF DR WILLIAN MACKSOUD ESTRELA DO SUL,ESTRELA DO SUL,RUA HAMLET - 313
10332,500270,SESAU USF SAO FRANCISCO,NOVA LIMA,RUA IDA BAIS - 19
10340,500270,SESAU USF DR WALFRIDO AZAMBUJA ALVES PEREIRA,JARDIM MONUMENTO,RUA FILOMENA SEGUNDO NASCIMENTO - 812
10367,500270,SESAU UBS DR CELSO LACERDA DE AZEVEDO PIONEIRA,PIONEIRA,RUA ANA LUIZA DE SOUZA - 685
10413,500270,SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS,JARDIM MACAUBAS,AVENIDA DOS CAFEZAIS - 2697
10421,500270,SESAU USF DRA MARLY ANNA TATTON BERG G PEREIRA MARABA,JD MARABA,RUA TORQUARTO NETO - 28
10626,530010,UBS 05 TAGUATINGA,TAGUATINGA SUL,SETOR D SUL AE 23 - 23
10634,530010,UBS 1 PARANOA,PARANOA,QD 21 AREA ESPECIAL CONJUNTO 15 - 15
10642,530010,UBS 01 SAMAMBAIA,SAMAMBAIA NORTE,QS 408 AREA ESPECIAL 01 - S/N
10650,530010,UBS 2 PLANALTINA,PLANALTINA,ENTRE QUADRAS 1 10 AREA ESPECIAL - S/N
10669,530010,UBS 2 SANTA MARIA,SANTA MARIA,EQ 217 317 LOTE E - 1
10685,530010,UBS 04 SAMAMBAIA,SAMAMBAIA SUL,QN 512 CONJUNTO 2 LOTE - 123
10693,530010,UBS 01 ASA SUL,ASA SUL,AV W3 SUL EQS 514 515 SUL - S/N
10707,530010,UBS 1 ASA NORTE,ASA NORTE,SGAN - 905
10715,530010,CEDOH ASA NORTE,ASA NORTE,EQN 208 408 - 208
10723,530010,UBS 2 ASA NORTE,ASA NORTE,EQN 114 115 - 01
10731,530010,UBS 1 CRUZEIRO,CRUZEIRO NOVO,SHCES QUADRA - 601
10758,530010,UBS 2 CRUZEIRO,CRUZEIRO VELHO,SRES LOTE - 04
10774,530010,UBS 02 SAMAMBAIA,SAMAMBAIA NORTE,QS 611 AREA ESPECIAL - 2
10782,530010,UBS 1 SANTA MARIA,SANTA MARIA,QR 207 307 CONJ T LOTE - 2
10790,530010,UBS 1 SAO SEBASTIAO,CENTRO,CENTRO DE MULTIPLAS ATIVIDADES CONJ - 10
10804,530010,UBS 01 RECANTO DAS EMAS,RECANTO DAS EMAS,QUADRA 307 AREA ESPECIAL 01 - S/N
10820,530010,UBS 1 GAMA,SETOR SUL GAMA,EQ 6 12 AREAS ESPECIAIS - S/N
10839,530010,UBS 2 GAMA,SETOR SUL,QUADRA - 11
10847,530010,UBS 3 GAMA,GAMA,EQ 3 5 AREA ESPECIAL SETOR LESTE GAMA - S/N
10855,530010,UBS 4 GAMA,GAMA DF,PRACA 3 AREA ESPECIAL N - 02
10863,530010,UBS 5 GAMA,GAMA,QUADRA 38 AREA ESPECIAL LESTE SC - 38
10871,530010,UBS 6 GAMA,SETOR OESTE,ENTRE QUADRA - S/N
10898,530010,UBS 7 GAMA,GAMA,AREA ESPECIAL N 1 ESTADIO BEZERRAO SETOR CENTRAL - 17
10901,530010,UBS 01 TAGUATINGA,TAGUATINGA NORTE,QNG AE 18 19 - S/N
10928,530010,UBS 02 TAGUATINGA,TAGUATINGA NORTE,QND LOTE A PRACA DO BICALHO - 02
10936,530010,UBS 03 TAGUATINGA,TAGUATINGA NORTE,QNL 01 AE 02 - 02
10944,530010,,,
10952,530010,UBS 06 TAGUATINGA,TAGUATINGA CENTRO,SETOR C SUL AE 01 TAGUATINGA SUL - 01
10960,530010,UBS 07 TAGUATINGA,TAGUATINGA NORTE,QNM 36 AREA ESPECIAL N - 10
10987,530010,UBS 2 CEILANDIA,CEILANDIA NORTE,QNN 15 LOTE F - 15
10995,530010,UBS 3 CEILANDIA,CEILANDIA SUL,QNM 15 LOTE D AREA ESPECIAL - 15
11002,530010,UBS 4 CEILANDIA,CEILANDIA SUL,QNN 16 LOTE F - 16
11010,530010,UBS 5 CEILANDIA,CEILANDIA NORTE,QNM 16 LOTE F AREA ESPECIAL - 16
11029,530010,UBS 6 CEILANDIA,CEILANDIA,EQNP 10 14 LOTES E F G H - S/N
11037,530010,UBS 7 CEILANDIA,SETOR O,QNO 10 AREA ESPECIAL D E - 10
11045,530010,UBS 8 CEILANDIA,CEILANDIA NORTE,EQNP 13 17 LOTES A B C D P NORTE - S/N
11053,530010,UBS 9 CEILANDIA,CEILANDIA SUL,EQNP 28 32 LOTES A B C D - S/N
11061,530010,UBS 11 CEILANDIA,EXPSANSAO SETOR O,EQNO 17 18 AREA ESPECIAL - S/N
11088,530010,POLICLINICA DE PLANALTINA,PLANALTINA,AREA ESPECIAL ENTRE VIAS NS 01 WL04 - S/N
11096,530010,UBS 3 PLANALTINA,PLANALTINA,SETOR HOSPITALAR AREA ESPECIAL S N - 0
11118,530010,UBS 01 GUARA,GUARA I,QI 06 AREA ESPECIAL LT A - 1
11126,530010,UBS 01 NUCLEO BANDEIRANTE,NUCLEO BANDEIRANTE,3 AVENIDA AREA ESPECIAL N 3 - 3
11134,530010,UBS 02 RECANTO DAS EMAS,RECANTO DAS EMAS,QUADRA 102 AREA ESPECIAL - 01
11150,530010,UBS 1 ASA SUL,ASA SUL,SGAS QUADRA 612 LOTES - S/N
11169,530010,UBS 01 RIACHO FUNDO I,RIACHO FUNDO,QN 07 AREA ESPECIAL 09 RIACHO FUNDO I - 9
11177,530010,UBS 1 LAGO NORTE,LAGO NORTE,SHIN QI 3 - 03
11185,530010,UBS 01 CANDANGOLANDIA,CANDANGOLANDIA,EQ 5 7 AREA ESPECIAL CANDANGOLANDIA - 01
11207,530010,UBS 10 CEILANDIA,CEILANDIA SUL,QNN 12 AREA ESPECIAL 1 - 12
11215,530010,UBS 1 BRAZLANDIA,SETOR NORTE,ENTRE QUADRA 6 8 AREA ESPECIAL 3 SETOR NORTE - 3
11223,530010,UBS 1 SOBRADINHO,SOBRADINHO,QD 14 AREA ESPECIAL 22 23 - 01
11231,530010,UBS 2 SOBRADINHO,SOBRADINHO,QUADRA 3 AREA ESPECIAL ENTRE CONJUNTOS D E - 01
11258,530010,UBS 1 SOBRADINHO II,SOBRADINHO II,AR 13 AREA ESPECIAL CONJUNTO 7 LOTE - 1
11266,530010,UBS 02 GUARA,GUARA II,QE 23 AREA ESPECIAL - 01
11274,530010,UBS 03 GUARA,GUARA II,QE 38 AREA ESPECIAL - 1
11355,530010,UBS 3 ASA NORTE VILA PLANALTO,VILA PLANALTO,RUA PIAU ACAMPAMENTO PACHECO FERNANDES - 2
11363,530010,UBS 5 NOVA BETANIA SAO SEBASTIAO,SAO SEBASTIAO,DF 140 KM - 75
11495,530010,UBS 6 ALMECEGAS BRAZLANDIA,BRAZLANDIA,FAZENDA ALMECEGAS BR DF 180 DF 205 KM 05 - S/N
11509,530010,UBS 7 INCRA 08 BRAZLANDIA,INCRA 08,QUADRA 15 LOTE 02 LOJA 01 INCRA 08 - S/N
11517,530010,UBS 2 CATINGUEIRO FERCAL,FERCAL,ROD DF 205 OESTE KM 13 NUCLEO RURAL - 13
11568,530010,UBS 3 NOVA COLINA SOBRADINHO,SOBRADINHO,AE NOVO SETOR DE MANSOES NOVA COLINA - 0
11576,530010,UBS 11 RAJADINHA PLANALTINA,PLANALTINA,NUCLEO RURAL RAJADINHA II RUA 2 LOTE 16 17 - 17
11584,530010,UBS 14 TABATINGA PLANALTINA,PLANALTINA,NUCLEO RURAL DE TABATINGA S N - 01
11592,530010,UBS 16 PIPIRIPAU PLANALTINA,PLANALTINA,NUCLEO RURAL PIPIRIPAU II AREA ESPECIAL - 01
11606,530010,UBS 4 JARDIM II PARANOA,PARANOA,POSTO DE SAUDE RURAL JARDIM II DF 285 KM 19 - 2
11614,530010,UBS 5 QUEBRADA DOS NERES,PARANOA,DF 130 KM 56 QUEBRADA DOS NERES PARANOA - S/N
11622,530010,UBS 13 SAO JOSE PLANALTINA,PLANALTINA,NUCLEO RURAL SAO JOSE AREA ESPECIAL - 0
11630,530010,UBS 8 PADDF PARANOA,PARANOA,COLONIA AGRICOLA BR 251 KM 07 - 250
11657,530010,UBS 04 GUARA LUCIO COSTA,GUARA I,QE23 AREA ESPECIAL - 1
11681,530010,UBS 01 PARK WAY,PARK WAY,AREA ESPECIAL S N RURAL VARGEM BONITA - 1
11789,320530,UNIDADE BASICA DE SAUDE SANTO ANTONIO,SANTO ANTONIO,RUA ERNESTO BASSINI - S/N
11797,320530,UNIDADE BASICA DE SAUDE JESUS DE NAZARETH,JESUS DE NAZARETH,RUA HELENA MULLER - 168
11827,320530,UNIDADE BASICA DE SAUDE FORTE SAO JOAO BOLIVAR DE ABREU,FORTE SAO JOAO,AV MARECHAL MASCARENHAS DE MORAES - 1185
11878,320530,UNIDADE BASICA DE SAUDE JARDIM DA PENHA OTAVIANO R CARVALHO,JARDIM DA PENHA,RUA FRANCISCO GENEROSO FONSECA - S/N
11894,320530,UNIDADE BASICA DE SAUDE GRANDE VITORIA,GRANDE VITORIA,RUA DA VITORIA 1 - 112
11908,320530,UNIDADE BASICA DE SAUDE MARIA ORTIZ,MARIA ORTIZ,RUA PROFESSOR RENATO RIBEIRO DOS SANTOS - S/N
11916,320530,UNIDADE BASICA DE SAUDE ILHA DO PRINCIPE,ILHA DO PRINCIPE,RUA FENELON GOMES - 112
11924,320530,UNIDADE BASICA DE SAUDE JABOUR DR CARLITO VON SCHILGEN,JABOUR,RUA ENGENHEIRO CESAR DANTAS - S/N
11959,320530,UNIDADE BASICA DE SAUDE DE MARUIPE MICHEL MINASSA,MARUIPE,RUA VICTOR FRITOLI NAVARRO - 20
11975,320530,UNIDADE DE SAUDE DO QUADRO,MORRO DO QUADRO,RUA LUCIDATO VIEIRA FALCAO - S/N
12033,320530,UNIDADE BASICA DE SAUDE JARDIM CAMBURI RAUL OLIVEIRA NEVES,JARDIM CAMBURI,RUA BELMIRO TEIXEIRA PIMENTA - S/N
12068,320530,UNIDADE BASICA DE SAUDE ALAGOANO ARIOVALDO FAVALESSA,CARATOIRA,SERVIDAO ERNESTO CALIARI - S/N
12076,320530,UNIDADE BASICA DE SAUDE ILHA DAS CAIEIRAS,SAO PEDRO I,AVENIDA BEIRA MAR - S/N
12092,320530,UNIDADE BASICA DE SAUDE DE ANDORINHAS,ANDORINHAS,RUA EMILIO FERREIRA DA SILVA - 160
12106,320530,UNIDADE BASICA DE SAUDE DE AVELINA MARIA LACERDA,MORRO DO QUADRO,RUA SAO BARTOLOMEU - S/N
12114,320530,UNIDADE BASICA DE SAUDE BAIRRO DA PENHA GILSON SANTOS,BAIRRO DA PENHA,RUA PADRE LUIS KOESTER - S/N
12122,320530,UNIDADE BASICA DE SAUDE BAIRRO REPUBLICA,REPUBLICA,R ROSENDO SERAPIAO SOUZA FILHO - S/N
12149,320530,UNIDADE BASICA DE SAUDE SANTO ANDRE,SANTO ANDRE,RUA DA CORAGEM - 200
12157,320530,UNIDADE BASICA DE SAUDE ILHA DE SANTA MARIA,ILHA DE SANTA MARIA,RUA JOAO BASTOS VIEIRA - S/N
12165,320530,UNIDADE BASICA DE SAUDE CONSOLACAO MARIA RANGEL PASSOS,CONSOLACAO,RUA DESEMBARGADOR OTAVIO DE CARVALHO LENGRUBER - S/N
12173,320530,UNIDADE BASICA DE SAUDE DE FONTE GRANDE DR AFFONSO SCHWAB,CENTRO,GRACIANO NEVES - S/N
12254,320530,UNIDADE BASICA DE SAUDE CONQUISTA NOVA PALESTINA,CONQUISTA,RODOVIA SERAFIM DERENZI - 6090
12262,320530,UNIDADE BASICA DE SAUDE VITORIA,CENTRO,RUA CAIS DE SAO FRANCISCO - 54
12645,330330,POLICLINICA REGIONAL DO BARRETO DR JOAO DA SILVA VIZELLA,BARRETO,RUA DR LUIZ PALMIER - 726
12696,330330,MMF DE VARZEA DAS MOCAS DR TOBIAS TOSTES MACHADO,RIO DO OURO,ESTRADA VELHA DE MARICA - S/N
12777,330330,UNIDADE BASICA DE SAUDE MORRO DO CASTRO,BALDEADOR,LOTEAMENTO BENTO PESTANA - S/N
12785,330330,UBS ENGENHOCA,ENGENHOCA,RUA VEREADOR JOSE VICENTE SOBRINHO - 724
12807,330330,UBS SANTA BARBARA,SANTA BARBARA,RUA JANDIRA PEREIRA - 625
12831,330330,MMF DO BADU DR BARROS TERRA PROF BARROS TERRA,CANTAGALO,ESTRADA ALCEBIADES PINTO - S/N
12874,330330,UBS MORRO DO ESTADO,MORRO DO ESTADO,RUA ARAUJO PIMENTA - S/N
12920,330330,MMF DE JURUJUBA MARIO MUNHOZ MONROE,JURUJUBA,AVENIDA CARLOS ERMELINDO MARINS - S/N
12939,330330,MMF DA ILHA DA CONCEICAO DR RUY CARLOS DECNOP CELIA SANCHEZ,ILHA DA CONCEICAO,RUA JORNALISTA SARDO FILHO - 196
12947,330330,MMF DO CAVALAO FRANK PAIS GARCIA,SAO FRANCISCO,ALAMEDA PARIS - S/N
12955,330330,MMF DO PREVENTORIO I ABEL SANTAMARIA,CHARITAS,TRAVESSA CARMITA - S/N
12963,330330,MMF DO VIRADOURO CAMILO CIENFUEGOS,SANTA ROSA,RUA MARIO VIANA - 790
12971,330330,MMF DO VITAL BRAZIL CARLOS JUAN FINLAY,VITAL BRASIL,RUA ANTONIO BAPTISTA - 8
13013,330330,MMF DO ENGENHO DO MATO WILLIAN SOLLER,ENGENHO DO MATO,AVENIDA IRENE LOPES SODRE - S/N
13021,330330,MMF DO MARUI JORGE LUIZ CAMACHO RODRIGUES,BARRETO,RUA MARUI GRANDE - 15
13048,330330,UNIDADE BASICA DE SAUDE DO CENTRO,CENTRO,RUA VISCONDE URUGUAI - 531
13064,330330,MMF DO PALACIO JESUS MONTANEZ,INGA,RUA ONZE DE AGOSTO - 04
13072,330330,MMF DO PREVENTORIO II CALIXTO GARCIA,CHARITAS,RUA QUINTINO BOCAIUVA - S/N
13102,410020,CENTRO DE SAUDE OLIMPIO GONCALVES DOS SANTOS,CENTRO,CASSIANO ROSA DOS SANTOS - S/N
13110,410020,UBS ANTONIO NEVES DA SILVA,PORTO NOVO,RUA 4 - S/N
13145,410040,U S CACHOEIRA,CACHOEIRA,RUA ANTONIO RODRIGUES DIAS - 153
13161,410040,U S JARDIM ROMA,JARDIM ROMA,RUA ARAUCARIA - 39
13188,410040,U S TAMBOARA,VILA TAMBOARA,RUA PONTAL DO SUL - 123
13196,410040,U S SEDE,VILA SANTA TEREZINHA,JOSE CARLOS COLODEL - 300
13218,410040,U S TRANQUEIRA,TRANQUEIRA,ANTONIO STOCHEIRO - 323
13226,410040,U S TANGUA,TANGUA,CESAR AUGUSTO FERRI - 65
13277,410040,U S LAMENHA,LAMENHA GRANDE,RUA WADISLAU BUGALSKI - 4200
13552,410230,UNIDADE DE SAUDE DA FAMILIA LAURO JOSE BUBNIAK,MORADIAS PURUNA,RUA 7 DE SETEMBRO - 733
13560,410230,UNIDADE DE SAUDE VEREADOR RENATO ANTONIO COLTRO,SAO CAETANO,RUA SAO CAETANO - 550
13587,410230,UNIDADE DE SAUDE PRESIDENTE TANCREDO NEVES,BUGRE,RUA VEREADOR DOMINGOS POLETTO RIBEIRO - 20
13595,410230,UNIDADE DE SAUDE GOVERNADOR JOSE RICHA,SAO LUIZ DO PURUNA,RUA PROFESSORA SABINA RICETO - 830
13641,410400,UNIDADE DE SAUDE DACYR SIQUEIRA TREVISAN,JARDIM DA CAMPINA,DR JOAO CANDIDO - 812
13684,410400,UNIDADE DE SAUDE JOAO HAMILTON BELO,JARDIM SANTA ROSA,JULIO GUIDOLIM - 72
13692,410400,UNIDADE DE SAUDE CONCEICAO MARIA DE ANDRADE,JARDIM PAULISTA,JOSE ROMAGNANI - 127
13714,410400,UNIDADE DE SAUDE PAIOL DE BAIXO,PAIOL DE BAIXO,BR 116 KM 50 - S/N
13773,410410,UNIDADE BASICA DE SAUDE 24 HORAS SAO LUIZ,CENTRO,RUA MARIA CLARA BRANDAO TESSEROLLI - 89
13781,410410,WALDOMIRO MACHADO DE SOUZA,CENTRO,RUA MARIA CLARA BRANDAO TESSEROLLI - 89
13862,410420,UNIDADE DE SAUDE DA FAMILIA VILA GLORIA,VILA GLORIA,RUA BELO HORIZONTE - S/N
13897,410420,UNIDADE DE SAUDE DA FAMILIA JARDIM GUARANY,JARDIM GUARANY,RUA IPE - S/N
13900,410420,UNIDADE DE SAUDE DA FAMILIA BATEIAS,BATEIAS,JOIL ANTONIO BASSO - S/N
13919,410420,UNIDADE DE SAUDE DA FAMILIA ITABOA,ITABOA,RUA JOSE FEDALTO - S/N
13927,410420,UNIDADE DE SAUDE DA FAMILIA CARATUVA,CARATUVA,RUA MATO GROSSO - S/N
13935,410420,UNIDADE DE SAUDE DA FAMILIA BOTIATUVA,BOTIATUVA,MARIA IGNES SEGURO - S/N
13943,410420,UNIDADE DE SAUDE DA FAMILIA FERRARIA,FERRARIA,IZIDIO SANTO CRUZARA - 375
13951,410420,UNIDADE DE SAUDE DA FAMILIA FAZENDINHA,FAZENDINHA,ESTRADA DE BATEIAS - S/N
13978,410420,UNIDADE DE SAUDE DANTE ANTONIO PORTUGAL CASTAGNOLLI,CENTRO,JOANIN STROPARO - S/N
13986,410420,UNIDADE DE SAUDE DA FAMILIA TRES CORREGOS,TRES CORREGOS,TRES CORREGOS - S/N
13994,410420,UNIDADE DE SAUDE DA FAMILIA AGUAS CLARAS,AGUAS CLARAS,RUA ALCEBIADES AFFONSO GUIMARAES - 184
14028,410420,UNIDADE DE SAUDE DA FAMILIA JARDIM RONDINHA,RONDINHA,ESTRADA DA SEREIA - 25
14036,410425,US BOA VISTA,BOA VISTA I,RUA CAMELIAS - 127
14044,410425,US TADEU LUIZ MANFRON,CENTRO,RUA SILVESTRE JAREK - 220
14060,410425,PS TERRA BOA,TERRA BOA,ESTRADA PRINCIPAL TERRA BOA - S/N
14079,410425,PS CONCEICAO,CONCEICAO,ESTRADA PRINCIPAL DA CONCEICAO - S/N
14087,410425,PS RETIRO,RETIRO,ESTRADA PRINCIPAL DO RETIRO - S/N
14176,410430,PRONTO ATENDIMENTO LAR PARANA,JARDIM LAR PARANA,RUA DOM JAIME LUIZ COELHO - 600
14184,410430,UNIDADE DE SAUDE PAULISTA,JARDIM PAULISTA,AVENIDA PREFEITO VERIATO DE SOUZA FILHO - 435
14265,410430,UNIDADE DE SAUDE CENTRO SOCIAL URBANO,CENTRO,AVENIDA AFONSO BOTELHO - 1079
14273,410430,UNIDADE DE SAUDE DR GERMANO TRAPLE COHAPAR,COHAPAR,RUA PICA PAU - 181
14281,410430,UNIDADE DE SAUDE ALVORADA,JARDIM ALVORADA,RUA MANOEL PEREIRA ESQ COM HILDA MENIN - 150
14303,410430,UNIDADE DE SAUDE BENEDITO PEREIRA DUARTE MODELO,JARDIM MODELO,RUA ANA TEODORO DE LIMA - 681
14311,410430,UNIDADE DE SAUDE DARCY DEITOS TROPICAL,JARDIM TROPICAL I,RUA ROUXINOL - 169
14338,410430,UNIDADE DE SAUDE DR DELBOS ZOLA LEODORO DA SILVA,VILA CANDIDA,RUA NOSSA SENHORA APARECIDA - 267
14346,410430,UNIDADE DE SAUDE URUPES,CENTRO,RUA SAO JOSE - 2152
14362,410430,UNIDADE DE SAUDE CARLOS ANTONIO PIQUIRIVAI,PIQUIRIVAI,RUA VISCONDE DO RIO BRANCO - 1161
14494,410430,UNIDADE DE SAUDE DR SADAYOSHI SHIMIZU DAMFERI,DAMFERI,RUA LEMOS DO PRADO - 195
14648,410430,UNIDADE DE SAUDE ALTO ALEGRE,ZONA RURAL,VILA ROBERTO BREZEZINSKI - S/N
14761,410430,UNIDADE DE SAUDE GUARUJA,VILA GUARUJA,RUA 2 - 391
14850,410580,CENTRO DE SAUDE SEDE COLOMBO,CENTRO,RUA JOSE LEAL FONTOURA - 407
14877,410580,CENTRO DE SAUDE MARACANA,MARACANA,RUA DOS EUCALIPTOS - 140
14893,410580,CENTRO DE SAUDE CAIC,SAO GABRIEL,RUA ANTONIO FRANCISCO SCROK - 39
14907,410580,CENTRO DE SAUDE ATUBA,ATUBA,TRAVESSA LUDOVICO KLINDINGER - 150
14915,410580,CENTRO DE SAUDE JARDIM DAS GRACAS,JARDIM DAS GRACAS,RUA ANGELO FALAVINHA DALPRA - 457
14931,410580,CENTRO DE SAUDE OSASCO,OSASCO,RUA PREFEITO PIO ALBERTI - 1037
14958,410580,CENTRO DE SAUDE SAO DOMINGOS,SAO DOMINGOS,RUA LUDOVICO KACHEL - 147
14966,410580,CENTRO DE SAUDE SANTA TEREZA,JARDIM SANTA TEREZA,RUA COLIBRI - 31
14974,410580,CENTRO DE SAUDE SAO DIMAS,SAO DIMAS,RUA PRESIDENTE FARIA - 43
15164,410620,UBS DEPARTAMENTO,CENTRO,RUA DESEMBARGADOR LAURO LOPES - 400
15172,410620,UBS CENTRO SOCIAL,CENTRO,AVENIDA BRASIL - S/N
15199,410620,MINI POSTO DE SAO PEDRO,SAO PEDRO,SAO PEDRO - S/N
15202,410620,UBS CATANDUVAS,CATANDUVAS DO SUL,RUA QUINZE DE NOVEMBRO - 676
15210,410620,MINI POSTO SERRINHA,SERRINHA,AVENIDA JOSE MOSSON - S/N
15229,410620,MINI POSTO CAMPESTRE,CAMPESTRE,CAMPESTRE - S/N
15474,410690,UMS CAPANEMA PSF,PRADO VELHO,RUA MANOEL MARTINS DE ABREU - 25
16624,410690,UMS AURORA,NOVO MUNDO,RUA TEOFILO MANSUR - 500
16632,410690,UMS BARIGUI PSF,CIC,RUA ARTHUR MARTINS FRANCO - 5516
16659,410690,UMS ESTRELA,FAZENDINHA,RUA FRANCISCO NOWOTARSKI - 78
16667,410690,UMS FANNY LINDOIA,LINDOIA,RUA CONDE DOS ARCOS - 295
16675,410690,UMS PAROLIN PSF,PAROLIN,RUA SERGIPE - 56
16683,410690,UMS SABARA PSF,CIC,RUA PEDRO ANDRETTA - 3030
16691,410690,UMS SANTA AMELIA,FAZENDINHA,RUA BERTA KLEMTZ - 215
16705,410690,UMS SANTA QUITERIA,SANTA QUITERIA,RUA DIVINA PROVIDENCIA - 1445
16713,410690,UMS SAO MIGUEL,CIC,RUA DESEMBARGADOR CID CAMPELO - 8060
16721,410690,UMS TANCREDO NEVES,CIC,RUA PRFA HILDA HANKE GONCALVES - 435
16748,410690,UMS VILA CLARICE,NOVO MUNDO,RUA ELOY DE ASSIS FABRIS - 634
16756,410690,UMS VILA FELIZ,NOVO MUNDO,RUA PEDRO GUSSO - 866
16764,410690,UMS VILA GUAIRA,VILA GUAIRA,RUA SAO PAULO - S/N
16772,410690,UMS VILA LEAO,PORTAO,PRIMO LOURENCO TOSIN - S/N
16780,410690,UMS UNIAO DAS VILAS,SAO BRAZ,RUA INDEPENDENCIA - 71
16799,410690,UMS SANTOS ANDRADE,CAMPO COMPRIDO,RUA NELSON FERREIRA DA LUZ - 145
16802,410690,UMS BOM PASTOR,VISTA ALEGRE,RUA JOSE CASAGRANDE - 220
16810,410690,UMS JARDIM GABINETO PSF,CIC,RUA ENG JOAO VISINONI - 458
16829,410690,UMS BUTIATUVINHA PSF,SANTA FELICIDADE,AVENIDA MANOEL RIBAS - 8640
16837,410690,UMS PINHEIROS,SANTA FELICIDADE,RUA JOANNA EMMA DALPOZZO ZARDO - 370
16845,410690,UMS SAO BRAZ,SAO BRAZ,RUA ANTONIO ESCORSIN - 1960
16853,410690,UMS SAO JOSE PSF,AUGUSTA,RUA PIRAI DO SUL - 180
16861,410690,UMS NOVA ORLEANS,ORLEANS,AV VEREADOR TOALDO TULIO - 4577
16888,410690,UMS CAMPINA DO SIQUEIRA,CAMPINA DO SIQUEIRA,MARIO TOURINHO - 1684
16896,410690,UMS AUGUSTA PSF,CIC,RUA ROBERT REDSINSKI - 222
16918,410690,UMS ATENAS,CIC NORTE,RUA EMILIA ERICHSEN - 45
16926,410690,UMS SANTA FELICIDADE,SANTA FELICIDADE,VIA VENETO - 10
16934,410690,UMS BAIRRO NOVO PSF,SITIO CERCADO,RUA PAULO RIO BRANCO DE MACEDO - 791
16942,410690,UMS OSTERNACK PSF,SITIO CERCADO,RUA MIGUEL ROSSETIM - 100
16950,410690,UMS CAXIMBA PSF,CAXIMBA,EST DELEGADO BRUNO DE ALMEIDA - 7881
16969,410690,UMS NOSSA SENHORA APARECIDA PSF,SITIO CERCADO,RUA CARLOS AMORETTY OSORIO - 135
16977,410690,UMS JOAO CANDIDO PSF,SITIO CERCADO,RUA OURIZONA - 2250
16985,410690,UMS DOM BOSCO PSF,CAMPO SANTANA,RUA ANGELO TOZIN - 100
16993,410690,UMS SAO JOAO DEL REY PSF,SITIO CERCADO,RUA REALEZA - 259
17000,410690,UMS SALVADOR ALLENDE PSF,SITIO CERCADO,RUA CELESTE TORTATO GABARDO - 1256
17019,410690,UMS PALMEIRAS PSF,TATUQUARA,RUA JOAO BATISTA BURBELO - 12
17027,410690,UMS PARIGOT DE SOUZA,SITIO CERCADO,RUA JOAO ELOY DE SOUZA - 111
17035,410690,UMS IRACEMA,CAPAO DA IMBUIA,RUA NIVALDO BRAGA - 1571
17043,410690,UMS TRINDADE PSF,CAJURU,RUA RORAIMA - 1790
17051,410690,UMS SOLITUDE PSF,CAJURU,RUA ISAIAS FERREIRA DA SILVA - 150
